question,query,
"List TVS bikes by power, starting with the most powerful  ",SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp DESC;,
Rank TVS bikes from most to least power  ,SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp DESC;,
Sort the TVS bikes by descending power  ,SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp DESC;,
Arrange TVS bikes from highest to lowest power  ,SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp DESC;,
Sort the bikes manufactured by TVS in ascending order of power  ,SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp ASC;,
Sort TVS bikes by power in ascending order  ,SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp ASC;,
Sort bikes made by TVS from lowest to highest power  ,SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp ASC;,
"Order TVS bikes by power, lowest first  ",SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp ASC;,
"List TVS bikes by power, starting with the least powerful  ",SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp ASC;,
Rank TVS bikes from least to most power  ,SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp ASC;,
Sort the TVS bikes by ascending power  ,SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp ASC;,
Arrange TVS bikes from lowest to highest power  ,SELECT * FROM bikes where manufacturer = 'Tvs' ORDER BY power_figures_in_bhp ASC;,
Which bike offers the best fuel efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which is the most efficient bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best milage bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
high milage bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
highest milage bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
good milage bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
very good milage bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which is the best milage bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what is the best milage bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which is the highest milage bike ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Highest milage giving bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best milage giving bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what bike has the highest efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike is the most fuel-efficient  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the best efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what is the bike with the best fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the highest mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which motorcycle offers the best mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what bike delivers the best fuel efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the most efficient performance  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike has the best fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what bike provides the highest efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the top mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike is the most fuel-efficient  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what bike offers the best mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the highest fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike provides the top efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what bike gives the highest mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike has the best mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the best fuel efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what is the most economical bike  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike has the highest fuel efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what bike offers the highest efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the greatest fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which motorcycle delivers the best mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what bike provides the most efficient performance  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike has the highest mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the highest efficiency rating  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what is the most efficient motorcycle  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike offers the most mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the top fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what bike gives the best fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike is the most economical  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the highest mileage efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike offers the best performance in fuel efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what bike has the most efficient mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the best mileage performance  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which motorcycle has the top fuel efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what is the bike with the highest mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike delivers the most efficient fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
bike with the best fuel consumption  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what bike is the most efficient in terms of mileage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Best bike to buy for milage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best bike to buy for good milage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Pocket friendly bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which is the pocket friendly bike in terms of milage ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what is the most pocket friendly bike in terms of milage ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best milage giving bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Bike which gives best milage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Bike which gives Best milage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Best economical bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike is the most economical  ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Most fuel efficient bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Most fuel efficient bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best fuel efficient bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best fuel efficiency bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
very good fuel efficiency bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which is the best fuel efficient bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which is best fuel efficiency bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which is best milage giving bike ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
which bike gives the best milage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best mileage bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
what bike give the best milage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
mileage best bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
mileage bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best mileage motorcycle,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best milage bike in india,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best milage giving bike in india,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best fuel efficient bike in india ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Most fuel efficient bike in india ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best bike for milage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
most fuel efficient bike in india,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
fuel economy best bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
best fuel efficient bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
fuel economy bikes,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
What is the bike with the highest efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which bike is the most fuel-efficient,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which is the most economical bike,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which bike has the best efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
What bike offers the highest mileage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which bike has the best mileage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
What bike provides the most mileage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which bike gives the best mileage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
What bike has the best fuel economy,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which bike offers the highest mileage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
What bike provides the best mileage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which motorcycle is the most fuel-efficient,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
What is the bike with the best fuel efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which bike offers the highest fuel efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which bike provides the best fuel economy,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which bike provides the best milage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which bike has the most milage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which bike gives the best milage,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which is the most fuel efficient bike ,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which bike offers the best fuel efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl DESC LIMIT 1;,
Which is the least efficient bike,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what bike has the lowest efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which bike is the least fuel-efficient  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the worst efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what is the bike with the lowest fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the lowest mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which motorcycle offers the worst mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what bike delivers the worst fuel efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the least efficient performance  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which bike has the worst fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what bike provides the lowest efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the lowest mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which bike is the least fuel-efficient  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what bike offers the worst mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the lowest fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which bike provides the least efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what bike gives the lowest mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which bike has the worst mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the worst fuel efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what is the least economical bike  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which bike has the lowest fuel efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what bike offers the lowest efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the poorest fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which motorcycle delivers the worst mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what bike provides the least efficient performance  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which bike has the lowest mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the lowest efficiency rating  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what is the least efficient motorcycle  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which bike offers the least mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the worst fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what bike gives the worst fuel economy  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which bike is the least economical  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the lowest mileage efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which bike offers the worst performance in fuel efficiency  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what bike has the least efficient mileage,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the worst mileage performance,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which motorcycle has the lowest fuel efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what is the bike with the lowest mileage,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
which bike delivers the least efficient fuel economy,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
bike with the worst fuel consumption,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what bike is the least efficient in terms of mileage,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
what bike has the least efficient mileage  ,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
What is the bike with the lowest efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
Which bike is the least fuel-efficient,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
What is the most inefficient bike,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
Which bike has the worst efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
Which bike has the worst fuel efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
What bike offers the lowest fuel efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
What bike is the least fuel-efficient,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
Which bike is the least fuel-efficient,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
Which is the bike with the worst fuel economy,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
Which bike consumes the most fuel,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
Which bike offers the lowest efficiency,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
Which bike has the highest fuel consumption,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
Which is the highest fuel consuming bike,SELECT * FROM bikes ORDER BY milage_in_kmpl LIMIT 1;,
